timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732181331281,1,0,8,7,6,5,4,3,2,1
1732181331381,1,0,8,7,6,5,4,3,2,1
1732181331481,1,0,8,7,6,5,4,3,2,1
1732181331581,1,0,8,7,6,5,4,3,2,1
1732181331681,1,0,8,7,6,5,4,3,2,1
1732181331781,1,0,8,7,6,5,4,3,2,1
1732181331881,1,0,8,7,6,5,4,3,2,1
1732181331981,1,0,8,7,6,5,4,3,2,1
1732181332081,1,0,8,7,6,5,4,3,2,1
1732181332181,1,0,8,7,6,5,4,3,2,1
1732181332281,1,0,8,7,6,5,4,3,2,1
1732181332381,1,0,8,7,6,5,4,3,2,1
1732181332481,1,0,8,7,6,5,4,3,2,1
1732181332581,1,0,8,7,6,5,4,3,2,1
1732181332681,1,0,8,7,6,5,4,3,2,1
1732181332781,1,0,8,7,6,5,4,3,2,1
1732181332881,1,0,8,7,6,5,4,3,2,1
1732181332981,1,0,8,7,6,5,4,3,2,1
1732181333081,1,0,8,7,6,5,4,3,2,1
1732181333181,1,0,8,7,6,5,4,3,2,1
1732181333281,1,0,8,7,6,5,4,3,2,1
1732181333381,1,0,8,7,6,5,4,3,2,1
1732181333481,1,0,8,7,6,5,4,3,2,1
1732181333581,1,0,8,7,6,5,4,3,2,1
1732181333681,1,0,8,7,6,5,4,3,2,1
1732181333781,1,0,8,7,6,5,4,3,2,1
